lat_dec,lon_dec,T2M_annual,T2M_MAX_annual,T2M_MIN_annual,PRECTOTCORR_annual,RH2M_annual,ALLSKY_SFC_SW_DWN_annual,WS10M_annual,EVPTRNS_annual,lat_key,lon_key
1.570277778,109.8866667,25.88,30.70230769230769,21.763076923076923,9.26769230769231,89.39615384615385,16.49692307692308,1.0784615384615386,6.129230769230769,1.57028,109.88667
4.6,117.2333333,24.99230769230769,30.32692307692308,20.114615384615384,6.890769230769231,91.4092307692308,17.783076923076923,0.7915384615384615,7.434615384615385,4.6,117.23333
-2.288611111,114.0325,26.746923076923075,35.80692307692307,20.650769230769228,7.4592307692307696,85.02076923076923,17.704615384615387,0.7953846153846154,6.628461538461537,-2.28861,114.0325
0.760833333,102.3575,26.70384615384615,31.648461538461543,22.346153846153847,6.740769230769231,87.29461538461538,16.096153846153847,1.406923076923077,4.9692307692307685,0.76083,102.3575
4.15,101.3333333,25.36692307692308,31.31,19.87307692307692,7.010769230769231,85.73461538461538,17.606923076923074,1.655384615384615,4.409230769230769,4.15,101.33333
-2.338055556,114.07,26.39,33.68076923076923,20.475384615384616,7.579999999999999,87.92461538461538,17.704615384615387,0.706923076923077,7.265384615384615,-2.33806,114.07
24.34555556,115.47,19.97923076923077,34.25461538461539,4.965384615384614,4.307692307692308,79.61615384615382,13.84923076923077,2.957692307692308,2.95,24.34556,115.47
-6.773333333,106.8458333,23.759230769230765,31.25,16.87692307692308,7.18076923076923,87.19923076923078,17.38923076923077,2.4692307692307693,3.2207692307692306,-6.77333,106.84583
10.4,77.08333333,24.21,34.73923076923077,15.893076923076922,4.251538461538461,78.66538461538461,19.434615384615384,2.754615384615384,2.230769230769231,10.4,77.08333
14.50527778,101.8911111,24.867692307692305,35.98153846153846,13.861538461538466,3.784615384615385,78.87846153846155,18.05076923076924,2.914615384615385,3.697692307692308,14.50528,101.89111
-2.338055556,114.0702778,26.39,33.68076923076923,20.475384615384616,7.579999999999999,87.92461538461538,17.704615384615387,0.706923076923077,7.265384615384615,-2.33806,114.07028
0.791666667,101.6369444,26.127692307692307,31.736923076923084,21.11384615384616,7.199999999999999,90.37384615384616,16.909230769230767,0.7338461538461539,6.384615384615383,0.79167,101.63694
