row_id,country,province,disturbance,forest_condition,comp_removal,shading,soil_prep,water_reg,fertilisation,protection,planting_density,planting_sp_no,species_full,genus,species,family,survival_per,lat_dec,lon_dec,w_meanWD,treatment,planting_density_missing,target_horizon_months,split_group_id,split_set
1803,Indonesia,Riau,LG,open_degraded,0,0,0,1,0,0,400.0,6.0,Gonystylus bancanus,Gonystylus,bancanus,Thymelaeaceae,98.0,1.817222222,100.77,0.52,1,0,20.0,MR2005RACS_PTDiamondRayaTimber,train
1804,Indonesia,Jambi,F,open_degraded,0,0,0,1,0,0,400.0,1.0,Gonystylus bancanus,Gonystylus,bancanus,Thymelaeaceae,31.25,-1.6,103.79,0.52,1,0,40.0,MR2005RACS_PTPutradutaIndahWood,train
1805,Indonesia,West Kalimantan,LG,open_degraded,0,0,0,1,1,0,400.0,1.0,Gonystylus bancanus,Gonystylus,bancanus,Thymelaeaceae,100.0,0.235,111.06,0.52,1,0,24.0,MR2005RACS_TanjungPuraUniversity,train
1830,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Calophyllum inophyllum,Calophyllum,inophyllum,Calophyllaceae,99.99967318,-1.983333333,106.1,0.5846,1,1,12.0,NE2008,train
1831,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Calophyllum inophyllum,Calophyllum,inophyllum,Calophyllaceae,100.0,-1.983333333,106.1,0.5846,1,1,3.0,NE2008,train
1832,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Macaranga sp,Macaranga,sp,Euphorbiaceae,0.0,-1.983333333,106.1,0.31,1,1,12.0,NE2008,train
1833,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Macaranga sp,Macaranga,sp,Euphorbiaceae,78.75813789,-1.983333333,106.1,0.31,1,1,3.0,NE2008,train
1834,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Schima wallichii,Schima,wallichii,Theaceae,3.288166392,-1.983333333,106.1,0.55775,1,1,12.0,NE2008,train
1835,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Schima wallichii,Schima,wallichii,Theaceae,100.0,-1.983333333,106.1,0.55775,1,1,3.0,NE2008,train
1836,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Syzygium grande,Syzygium,grande,Myrtaceae,94.95581353,-1.983333333,106.1,0.664366667,1,1,12.0,NE2008,train
1837,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Syzygium grande,Syzygium,grande,Myrtaceae,100.0,-1.983333333,106.1,0.664366667,1,1,3.0,NE2008,train
1838,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Ficus superba,Ficus,superba,Moraceae,100.0,-1.983333333,106.1,0.405534662,1,1,12.0,NE2008,train
1839,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Ficus superba,Ficus,superba,Moraceae,99.81174994,-1.983333333,106.1,0.405534662,1,1,3.0,NE2008,train
1840,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Vitex pinnata,Vitex,pinnata,Lamiaceae,69.07927419,-1.983333333,106.1,0.565170667,1,1,12.0,NE2008,train
1841,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Vitex pinnata,Vitex,pinnata,Lamiaceae,100.0,-1.983333333,106.1,0.565170667,1,1,3.0,NE2008,train
1842,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Hibiscus tiliaceus,Hibiscus,tiliaceus,Malvaceae,99.56205715,-1.983333333,106.1,0.45,1,1,12.0,NE2008,train
1843,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Hibiscus tiliaceus,Hibiscus,tiliaceus,Malvaceae,100.0,-1.983333333,106.1,0.45,1,1,3.0,NE2008,train
1844,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Etlingera polyantha,Etlingera,polyantha,Zingiberaceae,34.43113185,-1.983333333,106.1,0.564741226,1,1,12.0,NE2008,train
1845,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Etlingera polyantha,Etlingera,polyantha,Zingiberaceae,99.15320156,-1.983333333,106.1,0.564741226,1,1,3.0,NE2008,train
1846,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Mallotus paniculatus,Mallotus,paniculatus,Euphorbiaceae,1.754385965,-1.983333333,106.1,0.345,1,1,12.0,NE2008,train
1847,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Mallotus paniculatus,Mallotus,paniculatus,Euphorbiaceae,100.0,-1.983333333,106.1,0.345,1,1,3.0,NE2008,train
1848,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Aporosa sp,Aporosa,sp,Phyllanthaceae,16.66666667,-1.983333333,106.1,0.37,1,1,12.0,NE2008,train
1849,Indonesia,Bangka Island,M,open_degraded,0,0,0,0,1,1,,10.0,Aporosa sp,Aporosa,sp,Phyllanthaceae,100.0,-1.983333333,106.1,0.37,1,1,3.0,NE2008,train
1850,Malaysia,Perlis,AG,open_degraded,1,0,0,0,0,0,,1.0,Tectona grandis,Tectona,grandis,Lamiaceae,85.79577664,6.666666667,100.25,0.601444444,1,1,12.0,NHM2003,train
1851,Malaysia,Perlis,AG,open_degraded,1,0,0,0,0,0,,1.0,Tectona grandis,Tectona,grandis,Lamiaceae,63.4384471,6.666666667,100.25,0.601444444,1,1,24.0,NHM2003,train
1852,Malaysia,Perlis,AG,open_degraded,1,0,0,0,0,0,,1.0,Tectona grandis,Tectona,grandis,Lamiaceae,49.65349268,6.666666667,100.25,0.601444444,1,1,36.0,NHM2003,train
1853,Malaysia,Perlis,AG,open_degraded,1,0,0,0,0,0,,1.0,Tectona grandis,Tectona,grandis,Lamiaceae,49.81496705,6.666666667,100.25,0.601444444,1,1,48.0,NHM2003,train
1854,Malaysia,Perlis,AG,open_degraded,1,0,0,0,0,0,,1.0,Tectona grandis,Tectona,grandis,Lamiaceae,45.10079878,6.666666667,100.25,0.601444444,1,1,108.0,NHM2003,train
1855,Thailand,Unknown,AG,open_degraded,0,1,1,0,0,0,,3.0,Dipterocarpus scaber,Dipterocarpus,scaber,Dipterocarpaceae,98.0,6.5,101.7333333,0.654277244,1,1,15.0,NM2005,train
1856,Thailand,Unknown,AG,open_degraded,0,1,1,0,0,0,,3.0,Dipterocarpus scaber,Dipterocarpus,scaber,Dipterocarpaceae,95.99,6.5,101.7333333,0.654277244,1,1,28.0,NM2005,train
1857,Thailand,Unknown,AG,open_degraded,0,1,1,0,0,0,,3.0,Dipterocarpus scaber,Dipterocarpus,scaber,Dipterocarpaceae,95.34,6.5,101.7333333,0.654277244,1,1,33.0,NM2005,train
1858,Thailand,Unknown,AG,open_degraded,0,1,1,0,0,0,,3.0,Dipterocarpus scaber,Dipterocarpus,scaber,Dipterocarpaceae,94.5,6.5,101.7333333,0.654277244,1,1,45.0,NM2005,train
1859,Thailand,Unknown,AG,open_degraded,0,0,1,0,0,0,,3.0,Dipterocarpus scaber,Dipterocarpus,scaber,Dipterocarpaceae,97.6,6.5,101.7333333,0.654277244,1,1,15.0,NM2005,train
1860,Thailand,Unknown,AG,open_degraded,0,0,1,0,0,0,,3.0,Dipterocarpus scaber,Dipterocarpus,scaber,Dipterocarpaceae,90.7,6.5,101.7333333,0.654277244,1,1,28.0,NM2005,train
1861,Thailand,Unknown,AG,open_degraded,0,0,1,0,0,0,,3.0,Dipterocarpus scaber,Dipterocarpus,scaber,Dipterocarpaceae,89.1,6.5,101.7333333,0.654277244,1,1,34.0,NM2005,train
1862,Thailand,Unknown,AG,open_degraded,0,0,1,0,0,0,,3.0,Dipterocarpus scaber,Dipterocarpus,scaber,Dipterocarpaceae,85.0,6.5,101.7333333,0.654277244,1,1,45.0,NM2005,train
1863,Thailand,Unknown,AG,open_degraded,0,1,1,0,0,0,,3.0,Hopea odorata,Hopea,odorata,Dipterocarpaceae,90.0,6.5,101.7333333,0.635,1,1,15.0,NM2005,train
1864,Thailand,Unknown,AG,open_degraded,0,1,1,0,0,0,,3.0,Hopea odorata,Hopea,odorata,Dipterocarpaceae,88.3,6.5,101.7333333,0.635,1,1,28.0,NM2005,train
1865,Thailand,Unknown,AG,open_degraded,0,1,1,0,0,0,,3.0,Hopea odorata,Hopea,odorata,Dipterocarpaceae,87.5,6.5,101.7333333,0.635,1,1,33.0,NM2005,train
1866,Thailand,Unknown,AG,open_degraded,0,1,1,0,0,0,,3.0,Hopea odorata,Hopea,odorata,Dipterocarpaceae,87.5,6.5,101.7333333,0.635,1,1,45.0,NM2005,train
1867,Thailand,Unknown,AG,open_degraded,0,0,1,0,0,0,,3.0,Hopea odorata,Hopea,odorata,Dipterocarpaceae,86.9,6.5,101.7333333,0.635,1,1,15.0,NM2005,train
1868,Thailand,Unknown,AG,open_degraded,0,0,1,0,0,0,,3.0,Hopea odorata,Hopea,odorata,Dipterocarpaceae,47.8,6.5,101.7333333,0.635,1,1,28.0,NM2005,train
1869,Thailand,Unknown,AG,open_degraded,0,0,1,0,0,0,,3.0,Hopea odorata,Hopea,odorata,Dipterocarpaceae,46.0,6.5,101.7333333,0.635,1,1,34.0,NM2005,train
1870,Thailand,Unknown,AG,open_degraded,0,0,1,0,0,0,,3.0,Hopea odorata,Hopea,odorata,Dipterocarpaceae,37.85,6.5,101.7333333,0.635,1,1,45.0,NM2005,train
1871,Thailand,Unknown,AG,open_degraded,0,1,1,0,0,0,,3.0,Shorea roxburghii,Shorea,roxburghii,Dipterocarpaceae,99.0,6.5,101.7333333,0.7,1,1,15.0,NM2005,train
1872,Thailand,Unknown,AG,open_degraded,0,1,1,0,0,0,,3.0,Shorea roxburghii,Shorea,roxburghii,Dipterocarpaceae,97.7,6.5,101.7333333,0.7,1,1,28.0,NM2005,train
1873,Thailand,Unknown,AG,open_degraded,0,1,1,0,0,0,,3.0,Shorea roxburghii,Shorea,roxburghii,Dipterocarpaceae,97.0,6.5,101.7333333,0.7,1,1,33.0,NM2005,train
1874,Thailand,Unknown,AG,open_degraded,0,1,1,0,0,0,,3.0,Shorea roxburghii,Shorea,roxburghii,Dipterocarpaceae,94.4,6.5,101.7333333,0.7,1,1,45.0,NM2005,train
1875,Thailand,Unknown,AG,open_degraded,0,0,1,0,0,0,,3.0,Shorea roxburghii,Shorea,roxburghii,Dipterocarpaceae,97.5,6.5,101.7333333,0.7,1,1,15.0,NM2005,train
1876,Thailand,Unknown,AG,open_degraded,0,0,1,0,0,0,,3.0,Shorea roxburghii,Shorea,roxburghii,Dipterocarpaceae,92.0,6.5,101.7333333,0.7,1,1,28.0,NM2005,train
1877,Thailand,Unknown,AG,open_degraded,0,0,1,0,0,0,,3.0,Shorea roxburghii,Shorea,roxburghii,Dipterocarpaceae,84.1,6.5,101.7333333,0.7,1,1,34.0,NM2005,train
1878,Thailand,Unknown,AG,open_degraded,0,0,1,0,0,0,,3.0,Shorea roxburghii,Shorea,roxburghii,Dipterocarpaceae,74.2,6.5,101.7333333,0.7,1,1,45.0,NM2005,train
1879,India,Meghalaya,AG,open_degraded,0,0,0,0,0,0,,2.0,Castanopsis purpurella,Castanopsis,purpurella,Fagaceae,84.5809293,25.35,91.78333333,0.567974786,0,1,15.0,NS2014,train
1880,India,Meghalaya,AG,open_degraded,0,0,0,0,0,0,,2.0,Castanopsis purpurella,Castanopsis,purpurella,Fagaceae,69.12035983,25.35,91.78333333,0.567974786,0,1,24.0,NS2014,train
1881,India,Meghalaya,AG,open_degraded,0,0,0,0,0,0,,2.0,Castanopsis purpurella,Castanopsis,purpurella,Fagaceae,95.77917297,25.35,91.78333333,0.567974786,0,1,3.0,NS2014,train
1882,India,Meghalaya,LG,forest_enrichment,0,0,0,0,0,0,,2.0,Castanopsis purpurella,Castanopsis,purpurella,Fagaceae,96.25547181,25.35,91.78333333,0.567974786,0,1,15.0,NS2014,train
1883,India,Meghalaya,LG,forest_enrichment,0,0,0,0,0,0,,2.0,Castanopsis purpurella,Castanopsis,purpurella,Fagaceae,89.07966426,25.35,91.78333333,0.567974786,0,1,24.0,NS2014,train
1884,India,Meghalaya,LG,forest_enrichment,0,0,0,0,0,0,,2.0,Castanopsis purpurella,Castanopsis,purpurella,Fagaceae,100.0,25.35,91.78333333,0.567974786,0,1,3.0,NS2014,train
1885,India,Meghalaya,AG,open_degraded,0,0,0,0,0,0,,2.0,Castanopsis purpurella,Castanopsis,purpurella,Fagaceae,85.56779695,25.35,91.73333333,0.567974786,0,1,15.0,NS2014,train
1886,India,Meghalaya,AG,open_degraded,0,0,0,0,0,0,,2.0,Castanopsis purpurella,Castanopsis,purpurella,Fagaceae,76.69000415,25.35,91.73333333,0.567974786,0,1,24.0,NS2014,train
1887,India,Meghalaya,AG,open_degraded,0,0,0,0,0,0,,2.0,Castanopsis purpurella,Castanopsis,purpurella,Fagaceae,99.52664623,25.35,91.73333333,0.567974786,0,1,3.0,NS2014,train
1888,India,Meghalaya,LG,forest_enrichment,0,0,0,0,0,0,,2.0,Castanopsis purpurella,Castanopsis,purpurella,Fagaceae,82.59407505,25.35,91.73333333,0.567974786,0,1,15.0,NS2014,train
1889,India,Meghalaya,LG,forest_enrichment,0,0,0,0,0,0,,2.0,Castanopsis purpurella,Castanopsis,purpurella,Fagaceae,73.50423689,25.35,91.73333333,0.567974786,0,1,24.0,NS2014,train
1890,India,Meghalaya,LG,forest_enrichment,0,0,0,0,0,0,,2.0,Castanopsis purpurella,Castanopsis,purpurella,Fagaceae,92.30719803,25.35,91.73333333,0.567974786,0,1,3.0,NS2014,train
1891,India,Meghalaya,AG,open_degraded,0,0,0,0,0,0,,2.0,Myrica esculenta,Myrica,esculenta,Myricaceae,90.06259048,25.35,91.78333333,0.6,0,1,15.0,NS2014,train
1892,India,Meghalaya,AG,open_degraded,0,0,0,0,0,0,,2.0,Myrica esculenta,Myrica,esculenta,Myricaceae,82.14348945,25.35,91.78333333,0.6,0,1,24.0,NS2014,train
1893,India,Meghalaya,AG,open_degraded,0,0,0,0,0,0,,2.0,Myrica esculenta,Myrica,esculenta,Myricaceae,98.73881755,25.35,91.78333333,0.6,0,1,3.0,NS2014,train
1894,India,Meghalaya,LG,forest_enrichment,0,0,0,0,0,0,,2.0,Myrica esculenta,Myrica,esculenta,Myricaceae,82.45175535,25.35,91.78333333,0.6,0,1,15.0,NS2014,train
1895,India,Meghalaya,LG,forest_enrichment,0,0,0,0,0,0,,2.0,Myrica esculenta,Myrica,esculenta,Myricaceae,74.73781777,25.35,91.78333333,0.6,0,1,24.0,NS2014,train
1896,India,Meghalaya,LG,forest_enrichment,0,0,0,0,0,0,,2.0,Myrica esculenta,Myrica,esculenta,Myricaceae,92.39645494,25.35,91.78333333,0.6,0,1,3.0,NS2014,train
1897,India,Meghalaya,AG,open_degraded,0,0,0,0,0,0,,2.0,Myrica esculenta,Myrica,esculenta,Myricaceae,84.78874413,25.35,91.73333333,0.6,0,1,15.0,NS2014,train
1898,India,Meghalaya,AG,open_degraded,0,0,0,0,0,0,,2.0,Myrica esculenta,Myrica,esculenta,Myricaceae,73.67763302,25.35,91.73333333,0.6,0,1,24.0,NS2014,train
1899,India,Meghalaya,AG,open_degraded,0,0,0,0,0,0,,2.0,Myrica esculenta,Myrica,esculenta,Myricaceae,94.49495423,25.35,91.73333333,0.6,0,1,3.0,NS2014,train
1900,India,Meghalaya,LG,forest_enrichment,0,0,0,0,0,0,,2.0,Myrica esculenta,Myrica,esculenta,Myricaceae,75.4866123,25.35,91.73333333,0.6,0,1,15.0,NS2014,train
1901,India,Meghalaya,LG,forest_enrichment,0,0,0,0,0,0,,2.0,Myrica esculenta,Myrica,esculenta,Myricaceae,44.92767207,25.35,91.73333333,0.6,0,1,24.0,NS2014,train
1902,India,Meghalaya,LG,forest_enrichment,0,0,0,0,0,0,,2.0,Myrica esculenta,Myrica,esculenta,Myricaceae,97.25580863,25.35,91.73333333,0.6,0,1,3.0,NS2014,train
1903,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Macaranga pruinosa,Macaranga,pruinosa,Euphorbiaceae,46.0,6.0725,101.9647222,0.31,1,0,168.0,NT2003GOPS_1988,train
1904,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Macaranga pruinosa,Macaranga,pruinosa,Euphorbiaceae,62.0,6.0725,101.9647222,0.31,1,0,24.0,NT2003GOPS_1988,train
1905,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Macaranga pruinosa,Macaranga,pruinosa,Euphorbiaceae,48.0,6.0725,101.9647222,0.31,1,0,36.0,NT2003GOPS_1988,train
1906,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Macaranga pruinosa,Macaranga,pruinosa,Euphorbiaceae,48.0,6.0725,101.9647222,0.31,1,0,48.0,NT2003GOPS_1988,train
1907,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Macaranga pruinosa,Macaranga,pruinosa,Euphorbiaceae,47.0,6.0725,101.9647222,0.31,1,0,108.0,NT2003GOPS_1988,train
1908,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Horsfieldia crassifolia,Horsfieldia,crassifolia,Magnoliaceae,78.0,6.0725,101.9647222,0.441512037,1,0,168.0,NT2003GOPS_1988,train
1909,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Horsfieldia crassifolia,Horsfieldia,crassifolia,Magnoliaceae,83.0,6.0725,101.9647222,0.441512037,1,0,24.0,NT2003GOPS_1988,train
1910,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Horsfieldia crassifolia,Horsfieldia,crassifolia,Magnoliaceae,82.0,6.0725,101.9647222,0.441512037,1,0,36.0,NT2003GOPS_1988,train
1911,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Horsfieldia crassifolia,Horsfieldia,crassifolia,Magnoliaceae,82.0,6.0725,101.9647222,0.441512037,1,0,48.0,NT2003GOPS_1988,train
1912,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Horsfieldia crassifolia,Horsfieldia,crassifolia,Magnoliaceae,79.0,6.0725,101.9647222,0.441512037,1,0,108.0,NT2003GOPS_1988,train
1913,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Vatica pauciflora,Vatica,pauciflora,Dipterocarpaceae,48.0,6.0725,101.9647222,0.706897436,1,0,168.0,NT2003GOPS_1988,train
1914,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Vatica pauciflora,Vatica,pauciflora,Dipterocarpaceae,65.0,6.0725,101.9647222,0.706897436,1,0,24.0,NT2003GOPS_1988,train
1915,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Vatica pauciflora,Vatica,pauciflora,Dipterocarpaceae,49.0,6.0725,101.9647222,0.706897436,1,0,36.0,NT2003GOPS_1988,train
1916,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Vatica pauciflora,Vatica,pauciflora,Dipterocarpaceae,49.0,6.0725,101.9647222,0.706897436,1,0,48.0,NT2003GOPS_1988,train
1917,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Vatica pauciflora,Vatica,pauciflora,Dipterocarpaceae,49.0,6.0725,101.9647222,0.706897436,1,0,108.0,NT2003GOPS_1988,train
1918,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Acacia mangium,Acacia,mangium,Fabaceae,0.0,6.0725,101.9647222,0.507,1,0,168.0,NT2003GOPS_1988,train
1919,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Acacia mangium,Acacia,mangium,Fabaceae,78.0,6.0725,101.9647222,0.507,1,0,24.0,NT2003GOPS_1988,train
1920,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Acacia mangium,Acacia,mangium,Fabaceae,78.0,6.0725,101.9647222,0.507,1,0,36.0,NT2003GOPS_1988,train
1921,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Acacia mangium,Acacia,mangium,Fabaceae,78.0,6.0725,101.9647222,0.507,1,0,48.0,NT2003GOPS_1988,train
1922,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Acacia mangium,Acacia,mangium,Fabaceae,0.0,6.0725,101.9647222,0.507,1,0,108.0,NT2003GOPS_1988,train
1923,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Fagraea fragrans,Fagraea,fragrans,Gentianaceae,24.0,6.0725,101.9647222,0.688,1,0,168.0,NT2003GOPS_1988,train
1924,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Fagraea fragrans,Fagraea,fragrans,Gentianaceae,64.0,6.0725,101.9647222,0.688,1,0,24.0,NT2003GOPS_1988,train
1925,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Fagraea fragrans,Fagraea,fragrans,Gentianaceae,62.0,6.0725,101.9647222,0.688,1,0,36.0,NT2003GOPS_1988,train
1926,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Fagraea fragrans,Fagraea,fragrans,Gentianaceae,62.0,6.0725,101.9647222,0.688,1,0,48.0,NT2003GOPS_1988,train
1927,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Fagraea fragrans,Fagraea,fragrans,Gentianaceae,47.0,6.0725,101.9647222,0.688,1,0,108.0,NT2003GOPS_1988,train
1928,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Polyalthia lateriflora,Polyalthia,lateriflora,Magnoliaceae,11.0,6.0725,101.9647222,0.441512037,1,0,168.0,NT2003GOPS_1988,train
1929,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Polyalthia lateriflora,Polyalthia,lateriflora,Magnoliaceae,23.0,6.0725,101.9647222,0.441512037,1,0,24.0,NT2003GOPS_1988,train
1930,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Polyalthia lateriflora,Polyalthia,lateriflora,Magnoliaceae,19.0,6.0725,101.9647222,0.441512037,1,0,36.0,NT2003GOPS_1988,train
1931,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Polyalthia lateriflora,Polyalthia,lateriflora,Magnoliaceae,17.0,6.0725,101.9647222,0.441512037,1,0,48.0,NT2003GOPS_1988,train
1932,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Polyalthia lateriflora,Polyalthia,lateriflora,Magnoliaceae,14.0,6.0725,101.9647222,0.441512037,1,0,108.0,NT2003GOPS_1988,train
1933,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Syzygium kunstleri,Syzygium,kunstleri,Myrtaceae,68.0,6.0725,101.9647222,0.664366667,1,0,168.0,NT2003GOPS_1988,train
1934,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Syzygium kunstleri,Syzygium,kunstleri,Myrtaceae,86.0,6.0725,101.9647222,0.664366667,1,0,24.0,NT2003GOPS_1988,train
1935,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Syzygium kunstleri,Syzygium,kunstleri,Myrtaceae,82.0,6.0725,101.9647222,0.664366667,1,0,36.0,NT2003GOPS_1988,train
1936,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Syzygium kunstleri,Syzygium,kunstleri,Myrtaceae,82.0,6.0725,101.9647222,0.664366667,1,0,48.0,NT2003GOPS_1988,train
1937,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Syzygium kunstleri,Syzygium,kunstleri,Myrtaceae,82.0,6.0725,101.9647222,0.664366667,1,0,108.0,NT2003GOPS_1988,train
1938,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Madhuca motleyana,Ganua,motleyana,Sapotaceae,87.0,6.0725,101.9647222,0.46,1,0,168.0,NT2003GOPS_1988,train
1939,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Madhuca motleyana,Ganua,motleyana,Sapotaceae,92.0,6.0725,101.9647222,0.46,1,0,24.0,NT2003GOPS_1988,train
1940,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Madhuca motleyana,Ganua,motleyana,Sapotaceae,91.0,6.0725,101.9647222,0.46,1,0,36.0,NT2003GOPS_1988,train
1941,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Madhuca motleyana,Ganua,motleyana,Sapotaceae,91.0,6.0725,101.9647222,0.46,1,0,48.0,NT2003GOPS_1988,train
1942,Thailand,Narathiwat,F,open_degraded,1,0,0,0,1,0,1111.111111,15.0,Madhuca motleyana,Ganua,motleyana,Sapotaceae,88.0,6.0725,101.9647222,0.46,1,0,108.0,NT2003GOPS_1988,train
1943,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Sterculia gilva,Sterculia,gilva,Malvaceae,84.0,6.0725,101.9647222,0.404821667,1,0,168.0,NT2003GOPS_1988,train
1944,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Sterculia gilva,Sterculia,gilva,Malvaceae,85.0,6.0725,101.9647222,0.404821667,1,0,24.0,NT2003GOPS_1988,train
1945,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Sterculia gilva,Sterculia,gilva,Malvaceae,85.0,6.0725,101.9647222,0.404821667,1,0,36.0,NT2003GOPS_1988,train
1946,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Sterculia gilva,Sterculia,gilva,Malvaceae,85.0,6.0725,101.9647222,0.404821667,1,0,48.0,NT2003GOPS_1988,train
1947,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Sterculia gilva,Sterculia,gilva,Malvaceae,84.0,6.0725,101.9647222,0.404821667,1,0,108.0,NT2003GOPS_1988,train
1948,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Stemonurus secundiflorus,Stemonurus,secundiflorus,Stemonuraceae,61.0,6.0725,101.9647222,0.51,1,0,168.0,NT2003GOPS_1988,train
1949,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Stemonurus secundiflorus,Stemonurus,secundiflorus,Stemonuraceae,79.0,6.0725,101.9647222,0.51,1,0,24.0,NT2003GOPS_1988,train
1950,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Stemonurus secundiflorus,Stemonurus,secundiflorus,Stemonuraceae,73.0,6.0725,101.9647222,0.51,1,0,36.0,NT2003GOPS_1988,train
1951,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Stemonurus secundiflorus,Stemonurus,secundiflorus,Stemonuraceae,73.0,6.0725,101.9647222,0.51,1,0,48.0,NT2003GOPS_1988,train
1952,Thailand,Narathiwat,F,open_degraded,1,0,0,1,1,0,1111.111111,15.0,Stemonurus secundiflorus,Stemonurus,secundiflorus,Stemonuraceae,72.0,6.0725,101.9647222,0.51,1,0,108.0,NT2003GOPS_1988,train
